Num Chambers,Path Length
3,5.500000000000001
3,2.0000000000000013
3,8.0
3,4.0
3,50.0
3,9.0
3,11.000000000000002
3,49.99999999999999
3,0.0
3,1.0
3,1.0000000000000027
3,0.999999999999997
3,0.0
3,50.0
3,50.0
3,49.99999999999999
3,50.0
3,7.499999999999999
3,3.5
3,50.00000000000001
3,21.49999999999999
3,49.99999999999999
3,7.4999999999999964
3,50.0
3,11.500000000000004
3,1.0000000000000004
3,49.99999999999999
3,0.49999999999999983
3,15.5
3,4.499999999999999
3,49.99999999999999
3,49.999999999999986
3,0.49999999999999906
3,50.0
3,50.000000000000014
3,12.49999999999999
3,1.5
3,10.500000000000002
3,50.0
3,2.500000000000001
3,50.0
3,50.00000000000001
3,49.99999999999999
3,0.0
3,49.99999999999999
3,7.5000000000000036
3,50.00000000000001
3,49.99999999999999
3,0.0
3,50.0
3,49.99999999999999
3,50.00000000000001
3,0.0
3,50.00000000000001
3,49.999999999999986
3,50.0
3,0.5000000000000006
3,50.000000000000014
3,5.499999999999999
3,5.000000000000001
3,17.000000000000007
3,50.0
3,1.9999999999999971
3,5.0000000000000036
3,50.0
3,49.99999999999999
3,50.0
3,7.5
3,8.499999999999998
3,49.99999999999999
3,2.499999999999999
3,50.0
3,0.5000000000000002
3,4.000000000000005
3,7.499999999999998
3,13.999999999999993
3,21.499999999999993
3,6.000000000000002
3,0.0
3,33.5
3,9.999999999999995
3,2.500000000000001
3,4.000000000000002
3,17.000000000000004
3,0.0
3,49.99999999999999
3,50.0
3,1.4999999999999993
3,5.500000000000001
3,50.0
3,1.5000000000000009
3,0.0
3,7.000000000000001
3,0.0
3,49.99999999999999
3,10.999999999999996
3,0.0
3,1.9999999999999991
3,1.4999999999999996
3,0.5000000000000013
4,4.500000000000001
4,2.0000000000000004
4,7.999999999999999
4,3.9999999999999996
4,50.0
4,47.999999999999986
4,12.499999999999996
4,17.000000000000004
4,0.0
4,1.0000000000000004
4,0.5000000000000006
4,1.0000000000000013
4,0.0
4,9.499999999999991
4,50.0
4,50.0
4,50.000000000000014
4,7.5
4,3.000000000000002
4,50.0
4,50.0
4,49.99999999999999
4,7.000000000000001
4,49.999999999999986
4,10.499999999999995
4,0.9999999999999991
4,50.00000000000001
4,0.5000000000000001
4,18.499999999999996
4,5.500000000000002
4,50.00000000000001
4,50.0
4,0.5000000000000008
4,50.0
4,49.999999999999986
4,9.500000000000005
4,1.5
4,10.499999999999998
4,20.000000000000004
4,5.000000000000004
4,49.99999999999998
4,49.99999999999999
4,50.0
4,0.0
4,49.99999999999999
4,7.500000000000002
4,50.0
4,50.0
4,0.0
4,49.99999999999998
4,50.0
4,49.99999999999999
4,0.0
4,49.99999999999999
4,50.0
4,50.0
4,0.5000000000000004
4,50.0
4,5.5
4,5.000000000000003
4,46.5
4,49.99999999999999
4,1.9999999999999982
4,4.999999999999999
4,50.0
4,50.0
4,50.0
4,7.9999999999999964
4,50.0
4,50.0
4,6.999999999999998
4,50.0
4,0.4999999999999995
4,4.0000000000000036
4,7.500000000000002
4,49.99999999999999
4,50.0
4,7.0000000000000036
4,0.0
4,50.0
4,10.499999999999996
4,22.999999999999996
4,50.0
4,50.0
4,0.0
4,49.99999999999998
4,36.5
4,1.5
4,5.000000000000002
4,50.0
4,1.5
4,0.0
4,7.5
4,0.0
4,50.0
4,50.0
4,0.0
4,1.9999999999999996
4,1.4999999999999996
4,0.49999999999999994
6,4.500000000000003
6,1.999999999999999
6,8.0
6,4.500000000000002
6,49.999999999999986
6,7.9999999999999964
6,9.999999999999995
6,18.000000000000007
6,0.0
6,1.0000000000000002
6,0.5000000000000001
6,0.9999999999999998
6,0.0
6,50.0
6,49.99999999999999
6,49.999999999999986
6,50.000000000000014
6,8.0
6,3.0
6,50.0
6,24.500000000000004
6,50.00000000000001
6,7.000000000000001
6,50.0
6,10.0
6,1.0000000000000004
6,48.500000000000014
6,0.5000000000000001
6,13.5
6,7.0
6,50.0
6,49.99999999999997
6,0.5
6,50.0
6,50.0
6,10.499999999999993
6,2.000000000000001
6,24.000000000000004
6,12.0
6,2.499999999999998
6,50.00000000000001
6,50.0
6,50.00000000000001
6,0.0
6,50.000000000000014
6,7.5
6,49.999999999999986
6,50.0
6,0.0
6,50.0
6,50.0
6,50.00000000000001
6,0.0
6,50.0
6,50.00000000000001
6,50.0
6,0.5000000000000003
6,50.0
6,5.499999999999998
6,4.999999999999999
6,13.500000000000004
6,49.99999999999998
6,2.0000000000000013
6,4.999999999999999
6,50.0
6,50.0
6,50.0
6,9.500000000000002
6,49.999999999999986
6,50.0
6,7.999999999999998
6,50.0
6,0.5000000000000002
6,3.9999999999999987
6,7.500000000000001
6,50.0
6,50.0
6,6.499999999999998
6,0.0
6,50.0
6,10.0
6,2.5000000000000004
6,4.0
6,50.0
6,0.0
6,50.00000000000001
6,50.0
6,1.4999999999999982
6,7.500000000000003
6,49.999999999999986
6,1.4999999999999991
6,0.0
6,6.500000000000003
6,0.0
6,50.0
6,9.499999999999996
6,0.0
6,1.5
6,1.5000000000000009
6,0.5000000000000016

Num Chambers,Excluded Paths Count
3,54
4,59
6,57
